time,equity,drawdown
2026-03-14 04:00:00+00:00,9929.021956026183,-0.012270382720615647
2026-03-14 08:00:00+00:00,9924.534998194546,-0.012716740998542697
2026-03-14 12:00:00+00:00,9919.04347470083,-0.013263032508698647
2026-03-14 16:00:00+00:00,9921.821644571866,-0.012986662824392425
2026-03-14 20:00:00+00:00,9950.194781249005,-0.010164130297498741
2026-03-15 00:00:00+00:00,9951.717009749442,-0.010012700460722557
2026-03-15 04:00:00+00:00,9970.560377568016,-0.008138180234448122
2026-03-15 08:00:00+00:00,10014.012322719123,-0.0038156222479487356
2026-03-15 12:00:00+00:00,9933.803845285716,-0.011794684946040301
2026-03-15 16:00:00+00:00,9959.544870788768,-0.00923399232383526
2026-03-15 20:00:00+00:00,10099.133592682498,0.0
2026-03-16 00:00:00+00:00,10231.230453459013,0.0
2026-03-16 04:00:00+00:00,10245.733039374656,0.0
2026-03-16 08:00:00+00:00,10281.257697359282,0.0
2026-03-16 12:00:00+00:00,10257.494305858514,-0.0023113311814829673
2026-03-16 16:00:00+00:00,10459.105347714023,0.0
2026-03-16 20:00:00+00:00,10604.652735374346,0.0
2026-03-17 00:00:00+00:00,10485.759287372712,-0.011211441898991814
2026-03-17 04:00:00+00:00,10481.257463111222,-0.011635955965961009
2026-03-17 08:00:00+00:00,10456.94538350147,-0.013928542080417494
2026-03-17 12:00:00+00:00,10419.875991236775,-0.017424120218590855
2026-03-17 16:00:00+00:00,10491.23273705683,-0.010695305272861777
2026-03-17 20:00:00+00:00,10422.586536016144,-0.017168520639141427
2026-03-18 00:00:00+00:00,10531.121750194667,-0.006933841872482915
2026-03-18 04:00:00+00:00,10420.752251644491,-0.017341490411695526
2026-03-18 08:00:00+00:00,10220.612013952274,-0.0362143609041542
2026-03-18 12:00:00+00:00,10106.856400708475,-0.04694131407107305
2026-03-18 16:00:00+00:00,10106.856400708475,-0.04694131407107305
2026-03-18 20:00:00+00:00,10106.546673505945,-0.046970520798559345
2026-03-19 00:00:00+00:00,10108.110204781686,-0.04682308256415835
2026-03-19 04:00:00+00:00,10099.793093445585,-0.047607371455425485
2026-03-19 08:00:00+00:00,10099.793093445585,-0.047607371455425485
2026-03-19 12:00:00+00:00,10099.793093445585,-0.047607371455425485
2026-03-19 16:00:00+00:00,10099.793093445585,-0.047607371455425485
2026-03-19 20:00:00+00:00,10099.793093445585,-0.047607371455425485
2026-03-20 00:00:00+00:00,10099.793093445585,-0.047607371455425485
2026-03-20 04:00:00+00:00,10099.793093445585,-0.047607371455425485
2026-03-20 08:00:00+00:00,10097.978162252726,-0.04777851625744289
2026-03-20 12:00:00+00:00,10117.89487345075,-0.04590040561157638
2026-03-20 16:00:00+00:00,10107.66414486552,-0.04686514522545404
2026-03-20 20:00:00+00:00,10096.947265914812,-0.04787572795910244
2026-03-21 00:00:00+00:00,10092.226778061437,-0.04832086161610838
2026-03-21 04:00:00+00:00,10089.973744778263,-0.048533318670516135
2026-03-21 08:00:00+00:00,10090.55574809425,-0.048478436787015466
2026-03-21 12:00:00+00:00,10090.55574809425,-0.048478436787015466
2026-03-21 16:00:00+00:00,10090.55574809425,-0.048478436787015466
2026-03-21 20:00:00+00:00,10090.55574809425,-0.048478436787015466
2026-03-22 00:00:00+00:00,10090.55574809425,-0.048478436787015466
2026-03-22 04:00:00+00:00,10090.55574809425,-0.048478436787015466
2026-03-22 08:00:00+00:00,10090.55574809425,-0.048478436787015466
2026-03-22 12:00:00+00:00,10090.55574809425,-0.048478436787015466
2026-03-22 16:00:00+00:00,10090.55574809425,-0.048478436787015466
2026-03-22 20:00:00+00:00,10090.55574809425,-0.048478436787015466
2026-03-23 00:00:00+00:00,10090.55574809425,-0.048478436787015466
2026-03-23 04:00:00+00:00,10090.55574809425,-0.048478436787015466
2026-03-23 08:00:00+00:00,10090.55574809425,-0.048478436787015466
2026-03-23 12:00:00+00:00,10090.55574809425,-0.048478436787015466
2026-03-23 16:00:00+00:00,10090.55574809425,-0.048478436787015466
2026-03-23 20:00:00+00:00,10090.55574809425,-0.048478436787015466
2026-03-24 00:00:00+00:00,10089.19108142663,-0.04860712244053689
2026-03-24 04:00:00+00:00,10107.294796283655,-0.04689997414357894
2026-03-24 08:00:00+00:00,10102.6807294031,-0.04733507249103952
2026-03-24 12:00:00+00:00,10102.6807294031,-0.04733507249103952
2026-03-24 16:00:00+00:00,10102.6807294031,-0.04733507249103952
2026-03-24 20:00:00+00:00,10102.6807294031,-0.04733507249103952
2026-03-25 00:00:00+00:00,10100.574798433709,-0.04753365805738885
2026-03-25 04:00:00+00:00,10108.220522349517,-0.04681267981259407
2026-03-25 08:00:00+00:00,10135.699779801464,-0.044221434428359685
2026-03-25 12:00:00+00:00,10105.118493383448,-0.04710519565856053
2026-03-25 16:00:00+00:00,10110.930972205033,-0.04655708918429613
2026-03-25 20:00:00+00:00,10119.774655492502,-0.045723145489188766
2026-03-26 00:00:00+00:00,10102.887226926527,-0.04731560013974445
2026-03-26 04:00:00+00:00,10069.961319969827,-0.050420454940587334
2026-03-26 08:00:00+00:00,10035.796528303154,-0.05364213437877474
2026-03-26 12:00:00+00:00,10035.796528303154,-0.05364213437877474
2026-03-26 16:00:00+00:00,10035.796528303154,-0.05364213437877474
2026-03-26 20:00:00+00:00,10035.796528303154,-0.05364213437877474
2026-03-27 00:00:00+00:00,10035.796528303154,-0.05364213437877474
2026-03-27 04:00:00+00:00,10035.796528303154,-0.05364213437877474
2026-03-27 08:00:00+00:00,10035.796528303154,-0.05364213437877474
2026-03-27 12:00:00+00:00,10035.796528303154,-0.05364213437877474
2026-03-27 16:00:00+00:00,10034.53251722613,-0.05376132838809944
2026-03-27 20:00:00+00:00,10033.70733556785,-0.05383914155924896
2026-03-28 00:00:00+00:00,10036.531995859652,-0.0535727810887755
2026-03-28 04:00:00+00:00,10019.913760135896,-0.05513985133034238
2026-03-28 08:00:00+00:00,10038.448644197584,-0.053392044539851136
2026-03-28 12:00:00+00:00,9966.400680575665,-0.0601860401019676
2026-03-28 16:00:00+00:00,9968.94231352484,-0.05994636860940694
2026-03-28 20:00:00+00:00,10024.764929106355,-0.05468239467508795
2026-03-29 00:00:00+00:00,9978.630495058806,-0.05903279022303998
2026-03-29 04:00:00+00:00,9989.637075958059,-0.0579948891079437
2026-03-29 08:00:00+00:00,9983.002071505596,-0.05862055829467061
2026-03-29 12:00:00+00:00,9996.396304062162,-0.05735750585054045
2026-03-29 16:00:00+00:00,10004.360318905365,-0.056606513334148345
2026-03-29 20:00:00+00:00,10017.37052474623,-0.05537967393020771
2026-03-30 00:00:00+00:00,10017.37052474623,-0.05537967393020771
2026-03-30 04:00:00+00:00,10017.37052474623,-0.05537967393020771
2026-03-30 08:00:00+00:00,10017.37052474623,-0.05537967393020771
2026-03-30 12:00:00+00:00,10017.37052474623,-0.05537967393020771
2026-03-30 16:00:00+00:00,10017.37052474623,-0.05537967393020771
2026-03-30 20:00:00+00:00,10017.37052474623,-0.05537967393020771
2026-03-31 00:00:00+00:00,10017.37052474623,-0.05537967393020771
2026-03-31 04:00:00+00:00,10017.37052474623,-0.05537967393020771
2026-03-31 08:00:00+00:00,10017.37052474623,-0.05537967393020771
2026-03-31 12:00:00+00:00,10017.37052474623,-0.05537967393020771
2026-03-31 16:00:00+00:00,10017.37052474623,-0.05537967393020771
2026-03-31 20:00:00+00:00,10017.37052474623,-0.05537967393020771
2026-04-01 00:00:00+00:00,10017.37052474623,-0.05537967393020771
2026-04-01 04:00:00+00:00,10017.37052474623,-0.05537967393020771
2026-04-01 08:00:00+00:00,10017.37052474623,-0.05537967393020771
2026-04-01 12:00:00+00:00,10016.314014893645,-0.05547930094100639
2026-04-01 16:00:00+00:00,10018.776225854897,-0.055247118801459494
2026-04-01 20:00:00+00:00,10017.169410780598,-0.055398638621522944
2026-04-02 00:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-02 04:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-02 08:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-02 12:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-02 16:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-02 20:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-03 00:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-03 04:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-03 08:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-03 12:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-03 16:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-03 20:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-04 00:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-04 04:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-04 08:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-04 12:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-04 16:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-04 20:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-05 00:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-05 04:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-05 08:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-05 12:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-05 16:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-05 20:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-06 00:00:00+00:00,9907.35527868852,-0.06575391708583012
2026-04-06 04:00:00+00:00,9898.228149816981,-0.06661458919827867
2026-04-06 08:00:00+00:00,9982.746191710916,-0.05864468730681893
2026-04-06 12:00:00+00:00,10045.052639500633,-0.052769299461078445
2026-04-06 16:00:00+00:00,9978.875760444696,-0.05900966213087033
2026-04-06 20:00:00+00:00,9684.964853583862,-0.08672494090472627
2026-04-07 00:00:00+00:00,9611.307963740888,-0.09367065536431185
2026-04-07 04:00:00+00:00,9590.24124662562,-0.09565720953453904
2026-04-07 08:00:00+00:00,9548.20024862997,-0.09962160130150488
2026-04-07 12:00:00+00:00,9548.20024862997,-0.09962160130150488
2026-04-07 16:00:00+00:00,9545.251862509489,-0.09989962889882975
2026-04-07 20:00:00+00:00,9722.670264525723,-0.08316938733001222
2026-04-08 00:00:00+00:00,9675.184989402991,-0.08764716480256762
2026-04-08 04:00:00+00:00,9726.803363154171,-0.08277964343819566
2026-04-08 08:00:00+00:00,9720.090724508367,-0.08341263339206872
2026-04-08 12:00:00+00:00,9633.883402856773,-0.09154183137740479
2026-04-08 16:00:00+00:00,9628.806378034995,-0.09202058584004202
2026-04-08 20:00:00+00:00,9585.486608946023,-0.09610556345976817
2026-04-09 00:00:00+00:00,9555.492635164022,-0.09893394214697859
2026-04-09 04:00:00+00:00,9554.19517333647,-0.09905629050292475
2026-04-09 08:00:00+00:00,9564.908406208655,-0.09804605158803326
2026-04-09 12:00:00+00:00,9646.360201031808,-0.0903652913730899
2026-04-09 16:00:00+00:00,9640.976677969327,-0.0908729480778232
2026-04-09 20:00:00+00:00,9591.754758768184,-0.09551448801594409
2026-04-10 00:00:00+00:00,9595.174983648474,-0.0951919668579545
2026-04-10 04:00:00+00:00,9555.17436001757,-0.09896395493046084
2026-04-10 08:00:00+00:00,9627.507464432227,-0.09214307109582365
2026-04-10 12:00:00+00:00,9660.210339350551,-0.08905924782179642
2026-04-10 16:00:00+00:00,9740.392515774778,-0.08149821037671723
2026-04-10 20:00:00+00:00,9713.063826139049,-0.08407525748214173
2026-04-11 00:00:00+00:00,9701.18396698683,-0.08519550719221392
2026-04-11 04:00:00+00:00,9688.625463335784,-0.08637975187843117
2026-04-11 08:00:00+00:00,9708.730226363397,-0.08448390827757946
2026-04-11 12:00:00+00:00,9706.05586616156,-0.08473609571535545
2026-04-11 16:00:00+00:00,9806.655721394049,-0.07524970726466018
2026-04-11 20:00:00+00:00,9716.922513925581,-0.08371139004745798
2026-04-12 00:00:00+00:00,9533.700089039154,-0.100988940709277
2026-04-12 04:00:00+00:00,9535.848523215294,-0.10078634716569268
2026-04-12 08:00:00+00:00,9528.274730288418,-0.10150054244543172
2026-04-12 12:00:00+00:00,9528.274730288418,-0.10150054244543172
2026-04-12 16:00:00+00:00,9528.274730288418,-0.10150054244543172
2026-04-12 20:00:00+00:00,9528.274730288418,-0.10150054244543172
2026-04-13 00:00:00+00:00,9528.274730288418,-0.10150054244543172
2026-04-13 04:00:00+00:00,9528.274730288418,-0.10150054244543172
2026-04-13 08:00:00+00:00,9528.274730288418,-0.10150054244543172
2026-04-13 12:00:00+00:00,9524.788891710763,-0.10182925085905359
2026-04-13 16:00:00+00:00,9611.87855863968,-0.09361684927437841
2026-04-13 20:00:00+00:00,9698.266024572056,-0.08547066400192627
2026-04-14 00:00:00+00:00,9698.462081222877,-0.08545217620645462
2026-04-14 04:00:00+00:00,9715.824249642012,-0.0838149544272615
2026-04-14 08:00:00+00:00,9697.27239641502,-0.0855643613800331
2026-04-14 12:00:00+00:00,9781.939588074114,-0.07758039492947055
2026-04-14 16:00:00+00:00,9625.276803944937,-0.09235341843514289
2026-04-14 20:00:00+00:00,9620.221964573762,-0.09283008084902022
2026-04-15 00:00:00+00:00,9647.188467093712,-0.0902871873481329
2026-04-15 04:00:00+00:00,9528.78720937738,-0.10145221657359504
2026-04-15 08:00:00+00:00,9568.64404621387,-0.09769378734153367
2026-04-15 12:00:00+00:00,9543.91875201022,-0.10002533886147869
2026-04-15 16:00:00+00:00,9653.892633602383,-0.08965499630180962
2026-04-15 20:00:00+00:00,9627.704717276489,-0.09212447050142569
2026-04-16 00:00:00+00:00,9630.164311483974,-0.09189253511713158
2026-04-16 04:00:00+00:00,9603.406522171457,-0.09441574733163993
2026-04-16 08:00:00+00:00,9589.18398008926,-0.09575690789927971
2026-04-16 12:00:00+00:00,9572.422795562527,-0.097337457960181
2026-04-16 16:00:00+00:00,9608.34259934615,-0.09395028398287542
2026-04-16 20:00:00+00:00,9602.231907540217,-0.09452651141421298
2026-04-17 00:00:00+00:00,9584.169706777388,-0.09622974500550063
2026-04-17 04:00:00+00:00,9601.933363846218,-0.09455466355662157
2026-04-17 08:00:00+00:00,9625.603397405868,-0.092322621249315
2026-04-17 12:00:00+00:00,9725.90040099997,-0.08286479117256595
2026-04-17 16:00:00+00:00,9708.50953275451,-0.08450471929462977
2026-04-17 20:00:00+00:00,9695.100314875317,-0.08576918482818396
2026-04-18 00:00:00+00:00,9688.257906194738,-0.08641441186685483
2026-04-18 04:00:00+00:00,9687.562895420722,-0.0864799501538086
2026-04-18 08:00:00+00:00,9639.47304335367,-0.09101473816309791
2026-04-18 12:00:00+00:00,9647.213963277556,-0.09028478310308308
2026-04-18 16:00:00+00:00,9621.91738794032,-0.09267020542368887
2026-04-18 20:00:00+00:00,9623.274563846979,-0.09254222613567975
2026-04-19 00:00:00+00:00,9617.575461298353,-0.09307964142789527
2026-04-19 04:00:00+00:00,9595.828259368991,-0.09513036411274278
2026-04-19 08:00:00+00:00,9595.828259368991,-0.09513036411274278
2026-04-19 12:00:00+00:00,9595.828259368991,-0.09513036411274278
2026-04-19 16:00:00+00:00,9595.828259368991,-0.09513036411274278
2026-04-19 20:00:00+00:00,9595.828259368991,-0.09513036411274278
2026-04-20 00:00:00+00:00,9595.828259368991,-0.09513036411274278
2026-04-20 04:00:00+00:00,9595.828259368991,-0.09513036411274278
2026-04-20 08:00:00+00:00,9595.828259368991,-0.09513036411274278
2026-04-20 12:00:00+00:00,9593.067339842943,-0.09539071394172283
2026-04-20 16:00:00+00:00,9619.507281875702,-0.09289747416362415
2026-04-20 20:00:00+00:00,9598.727280208115,-0.09485699157415373
2026-04-21 00:00:00+00:00,9592.772494318286,-0.0954185173533022
2026-04-21 04:00:00+00:00,9609.817937910784,-0.09381116216517427
2026-04-21 08:00:00+00:00,9626.615474292443,-0.09222718418863707
2026-04-21 12:00:00+00:00,9598.439270360224,-0.09488415039350195
2026-04-21 16:00:00+00:00,9561.471018967037,-0.0983701911263466
2026-04-21 20:00:00+00:00,9621.293216359685,-0.0927290636999768
2026-04-22 00:00:00+00:00,9675.310101327867,-0.08763536696929597
2026-04-22 04:00:00+00:00,9697.699677018785,-0.08552406957468794
2026-04-22 08:00:00+00:00,9710.788175185298,-0.08428984734288836
2026-04-22 12:00:00+00:00,9755.124374712466,-0.08010902213026505
2026-04-22 16:00:00+00:00,9735.698292757032,-0.08194086730616923
2026-04-22 20:00:00+00:00,9705.238972783793,-0.08481312731630941
2026-04-23 00:00:00+00:00,9685.562705058594,-0.08666856456788141
2026-04-23 04:00:00+00:00,9699.332492343134,-0.08537009797702289
2026-04-23 08:00:00+00:00,9683.656006951676,-0.08684836282761677
2026-04-23 12:00:00+00:00,9714.286218844158,-0.08395998801169213
2026-04-23 16:00:00+00:00,9684.68773843209,-0.08675107237349633
2026-04-23 20:00:00+00:00,9708.850488677026,-0.08447256775407253
2026-04-24 00:00:00+00:00,9684.265534675755,-0.08679088544110647
2026-04-24 04:00:00+00:00,9677.643746107793,-0.08741530839329548
2026-04-24 08:00:00+00:00,9722.054592878143,-0.08322744407764404
2026-04-24 12:00:00+00:00,9702.969195085721,-0.08502716333943161
2026-04-24 16:00:00+00:00,9664.18411547155,-0.08868452776069125
2026-04-24 20:00:00+00:00,9646.037654130729,-0.0903957069754796
2026-04-25 00:00:00+00:00,9668.93748125778,-0.08823629377275732
2026-04-25 04:00:00+00:00,9652.100987708305,-0.08982394534132898
2026-04-25 08:00:00+00:00,9669.243203509663,-0.08820746470503482
2026-04-25 12:00:00+00:00,9635.922317580062,-0.09134956532455352
2026-04-25 16:00:00+00:00,9635.898654867065,-0.0913517966765447
2026-04-25 20:00:00+00:00,9658.381462265233,-0.0892317076968111
2026-04-26 00:00:00+00:00,9664.951975953947,-0.08861211987506235
2026-04-26 04:00:00+00:00,9663.699134058761,-0.08873026065029077
2026-04-26 08:00:00+00:00,9663.59596463011,-0.08873998934497085
2026-04-26 12:00:00+00:00,9658.632473952492,-0.0892080377385841
2026-04-26 16:00:00+00:00,9674.927564628666,-0.08767143950356437
2026-04-26 20:00:00+00:00,9716.232249922436,-0.08377648072231281
2026-04-27 00:00:00+00:00,9758.630152556527,-0.0797784334790812
2026-04-27 04:00:00+00:00,9629.223997979821,-0.09198120501775131
2026-04-27 08:00:00+00:00,9629.223997979821,-0.09198120501775131
2026-04-27 12:00:00+00:00,9629.223997979821,-0.09198120501775131
2026-04-27 16:00:00+00:00,9629.223997979821,-0.09198120501775131
2026-04-27 20:00:00+00:00,9629.223997979821,-0.09198120501775131
2026-04-28 00:00:00+00:00,9629.223997979821,-0.09198120501775131
2026-04-28 04:00:00+00:00,9629.223997979821,-0.09198120501775131
2026-04-28 08:00:00+00:00,9629.223997979821,-0.09198120501775131
2026-04-28 12:00:00+00:00,9629.223997979821,-0.09198120501775131
2026-04-28 16:00:00+00:00,9625.55849408509,-0.09232685555305875
2026-04-28 20:00:00+00:00,9622.809332821544,-0.09258609659867778
2026-04-29 00:00:00+00:00,9559.035463273509,-0.0985998597212836
2026-04-29 04:00:00+00:00,9520.611680178667,-0.10222315451967623
2026-04-29 08:00:00+00:00,9483.276381896581,-0.10574380712506937
2026-04-29 12:00:00+00:00,9483.276381896581,-0.10574380712506937
2026-04-29 16:00:00+00:00,9478.317035257458,-0.10621146474318077
2026-04-29 20:00:00+00:00,9447.955278964508,-0.10907452467079837
2026-04-30 00:00:00+00:00,9439.782837904779,-0.10984517141083427
2026-04-30 04:00:00+00:00,9420.454206629216,-0.11166782715995527
2026-04-30 08:00:00+00:00,9427.964023971217,-0.1109596646647375
2026-04-30 12:00:00+00:00,9398.634660338383,-0.11372537179015796
2026-04-30 16:00:00+00:00,9405.508777692678,-0.11307715467962831
2026-04-30 20:00:00+00:00,9413.429169580382,-0.11233027573079823
2026-05-01 00:00:00+00:00,9349.288882553823,-0.11837859137366735
2026-05-01 04:00:00+00:00,9349.288882553823,-0.11837859137366735
2026-05-01 08:00:00+00:00,9349.288882553823,-0.11837859137366735
2026-05-01 12:00:00+00:00,9349.288882553823,-0.11837859137366735
2026-05-01 16:00:00+00:00,9346.096188990798,-0.11867965673079828
2026-05-01 20:00:00+00:00,9352.660756043315,-0.11806062966632691
2026-05-02 00:00:00+00:00,9344.058610950131,-0.118871796736842
2026-05-02 04:00:00+00:00,9353.227712133132,-0.11800716670964506
2026-05-02 08:00:00+00:00,9351.132708039375,-0.11820472189094477
2026-05-02 12:00:00+00:00,9366.719383042648,-0.11673492600113877
2026-05-02 16:00:00+00:00,9366.643844729708,-0.11674204913046937
2026-05-02 20:00:00+00:00,9367.063454904104,-0.11670248063304967
2026-05-03 00:00:00+00:00,9278.600201117715,-0.12504440902937508
2026-05-03 04:00:00+00:00,9307.88924210613,-0.12228250425801801
2026-05-03 08:00:00+00:00,9361.423984191219,-0.1172342727486061
2026-05-03 12:00:00+00:00,9363.682332547382,-0.11702131449221453
2026-05-03 16:00:00+00:00,9374.23424886711,-0.11602628744295251
2026-05-03 20:00:00+00:00,9295.79692049506,-0.12342278880224766
2026-05-04 00:00:00+00:00,9821.363863142627,-0.07386275550720034
2026-05-04 04:00:00+00:00,9590.594313728541,-0.09562391593108666
2026-05-04 08:00:00+00:00,9207.499060309148,-0.13174912087452506
2026-05-04 12:00:00+00:00,9328.087745668085,-0.12037782109054596
2026-05-04 16:00:00+00:00,9343.426801232497,-0.11893137527594178
2026-05-04 20:00:00+00:00,9312.238104972432,-0.12187241418012273
2026-05-05 00:00:00+00:00,9455.695262679574,-0.10834465789361969
2026-05-05 04:00:00+00:00,9447.196176527703,-0.10914610668821534
2026-05-05 08:00:00+00:00,9465.467322542088,-0.10742316992919843
2026-05-05 12:00:00+00:00,9531.216523872643,-0.10122313651261783
2026-05-05 16:00:00+00:00,9523.883242394822,-0.10191465198802396
2026-05-05 20:00:00+00:00,9416.650519625962,-0.1120265081180376
2026-05-06 00:00:00+00:00,9529.839933988917,-0.10135294650433346
2026-05-06 04:00:00+00:00,9493.069603283462,-0.10482032366632177
2026-05-06 08:00:00+00:00,9707.65543036152,-0.08458525963991992
2026-05-06 12:00:00+00:00,9486.517775247747,-0.10543814946403607
2026-05-06 16:00:00+00:00,9456.95751402609,-0.10822562982377026
2026-05-06 20:00:00+00:00,9454.752040446765,-0.10843360208220809
2026-05-07 00:00:00+00:00,9376.518246282252,-0.11581091052565617
2026-05-07 04:00:00+00:00,9488.92708613858,-0.10521095570758277
2026-05-07 08:00:00+00:00,9379.089335321287,-0.11556846137591104
2026-05-07 12:00:00+00:00,9250.672916936512,-0.12767790254190148
2026-05-07 16:00:00+00:00,9249.764102971647,-0.12776360209166915
2026-05-07 20:00:00+00:00,9247.778509815871,-0.12795084001499624
2026-05-08 00:00:00+00:00,9240.823036325548,-0.12860672886528557
2026-05-08 04:00:00+00:00,9240.823036325548,-0.12860672886528557
2026-05-08 08:00:00+00:00,9240.823036325548,-0.12860672886528557
2026-05-08 12:00:00+00:00,9240.823036325548,-0.12860672886528557
2026-05-08 16:00:00+00:00,9240.823036325548,-0.12860672886528557
2026-05-08 20:00:00+00:00,9240.823036325548,-0.12860672886528557
2026-05-09 00:00:00+00:00,9240.823036325548,-0.12860672886528557
2026-05-09 04:00:00+00:00,9240.823036325548,-0.12860672886528557
2026-05-09 08:00:00+00:00,9236.960244447746,-0.12897098330851853
2026-05-09 12:00:00+00:00,9226.706145430044,-0.12993792671285054
2026-05-09 16:00:00+00:00,9226.706145430044,-0.12993792671285054
2026-05-09 20:00:00+00:00,9226.706145430044,-0.12993792671285054
2026-05-10 00:00:00+00:00,9226.706145430044,-0.12993792671285054
2026-05-10 04:00:00+00:00,9226.706145430044,-0.12993792671285054
2026-05-10 08:00:00+00:00,9226.706145430044,-0.12993792671285054
2026-05-10 12:00:00+00:00,9217.6662013744,-0.13079037745133526
2026-05-10 16:00:00+00:00,9220.416485107517,-0.13053103055882065
2026-05-10 20:00:00+00:00,9085.763660465595,-0.1432285538065886
2026-05-11 00:00:00+00:00,8965.196536215075,-0.1545978204161721
2026-05-11 04:00:00+00:00,8965.196536215075,-0.1545978204161721
2026-05-11 08:00:00+00:00,8959.39219415008,-0.15514515960867892
2026-05-11 12:00:00+00:00,8977.267194903287,-0.1534595786472599
2026-05-11 16:00:00+00:00,9057.95672048895,-0.14585069907343806
2026-05-11 20:00:00+00:00,9024.132441845297,-0.14904026873570764
2026-05-12 00:00:00+00:00,8906.608179696585,-0.16012259882999558
2026-05-12 04:00:00+00:00,8904.095186087097,-0.16035956968346865
2026-05-12 08:00:00+00:00,8892.888341711168,-0.16141635529027554
2026-05-12 12:00:00+00:00,8856.057958132518,-0.16488939533201052
2026-05-12 16:00:00+00:00,8856.996101691559,-0.1648009300533776
2026-05-12 20:00:00+00:00,8856.58717767034,-0.1648394908654497
2026-05-13 00:00:00+00:00,8852.246110444938,-0.16524884582819377
2026-05-13 04:00:00+00:00,8841.071908890006,-0.1663025532747051
2026-05-13 08:00:00+00:00,8815.072777977113,-0.16875422534371753
2026-05-13 12:00:00+00:00,8753.535200921027,-0.17455711003892427
2026-05-13 16:00:00+00:00,8753.535200921027,-0.17455711003892427
2026-05-13 20:00:00+00:00,8753.535200921027,-0.17455711003892427
2026-05-14 00:00:00+00:00,8753.535200921027,-0.17455711003892427
2026-05-14 04:00:00+00:00,8751.24251643325,-0.17477330613180797
2026-05-14 08:00:00+00:00,8766.00795554185,-0.17338095133462106
